age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,roledepartament,numberchildren,remotework,fin
25,Yes,travel_rarely,290.04,,3,3,Medical,899,1,M,3,1, laboratory technician ,1,Married,"2342,59$",6090.75,5,No,13,"3,0",3,Part Time,1,"6,0",5,,2,,0,2,1998,"28111,13$",,,Yes,2023
45,No,,273.83,,10,2,Life Sciences,900,1,M,3,1, research scientist ,4,Married,"2211,67$",5750.33,3,No,21,,4,Part Time,2,"8,0",3,"2,0",2,,0,2,1978,"26540,00$",,,Yes,2023
52,No,travel_rarely,1582.77,,4,2,Life Sciences,901,4,F,3,4, manager ,4,Married,"12783,92$",33238.2,2,No,13,"3,0",4,Full Time,0,"31,0",2,"1,0",5,,1,4,1971,"153407,07$",,,No,2023
34,Yes,travel_frequently,290.04,,6,2,,902,4,F,1,1, sales representative ,3,,,6090.75,0,No,16,"3,0",4,Part Time,1,"3,0",3,"2,0",2,,1,0,1989,"28111,13$",,,Yes,2023
26,No,travel_rarely,290.04,,23,3,Life Sciences,903,1,F,3,1, research scientist ,4,Divorced,"2342,59$",6090.75,1,No,22,"4,0",2,Part Time,2,,3,"1,0",3,,0,2,1997,"28111,13$",,,Yes,2023
29,No,,1231.39,,3,4,,904,2,M,2,3, research director ,3,,"9945,83$",25859.17,1,No,18,"3,0",3,Full Time,0,,2,"3,0",10,,0,7,1994,"119350,00$",,,Yes,2023
29,Yes,,262.68,,25,5,Technical Degree,905,3,F,2,1, research scientist ,2,Married,,5516.33,5,No,16,"3,0",2,Part Time,0,"6,0",2,"4,0",2,,1,1,1994,"25460,00$",,,No,2023
46,No,,1842.8,,2,3,Life Sciences,906,1,M,3,4, research director ,3,Married,,38698.83,6,No,13,"3,0",3,Full Time,0,,2,"1,0",3,,0,1,1977,"178610,00$",,,No,2023
46,No,,1032.49,,10,3,Marketing,907,3,F,2,3, sales executive ,4,,"8339,32$",21682.23,2,,19,"3,0",3,,1,"15,0",3,"3,0",3,,1,2,1977,"8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$",,,No,2023
30,No,travel_rarely,290.04, Sales ,7,1,Marketing,908,4,M,3,1, sales representative ,2,Single,,6090.75,0,,14,"3,0",1,Part Time,0,,3,"3,0",3,,1,2,1993,"28111,13$", sALes rEprESentAtIvE  -  Sales ,,Yes,2023
34,Yes,travel_frequently,1032.49, Human Resources ,23,3,,909,2,F,3,3, human resources ,1,Divorced,,21682.23,9,Yes,15,"3,0",3,Part Time,3,,2,"3,0",3,,0,2,1989,"100071,84$", humaN reSOUrcEs  -  Human Resources ,,No,2023
42,No,,290.04,,5,2,Other,910,2,M,3,1, laboratory technician ,3,Married,"2342,59$",6090.75,4,No,17,"3,0",4,Part Time,1,,4,,2,,2,0,1981,"28111,13$",,,Yes,2023
22,Yes,,401.76, Research & Development ,25,1,Technical Degree,911,3,M,2,1, laboratory technician ,3,Single,"3245,00$",8437.0,5,No,16,"3,0",3,Full Time,0,"4,0",3,"3,0",2,,1,2,2001,"38940,00$", lAboRatOrY TechNiCiAn  -  Research & Development ,,Yes,2023
29,No,travel_rarely,439.73,,19,3,Technical Degree,912,4,M,3,2, manufacturing director ,4,Divorced,,9234.33,4,No,12,"3,0",2,Part Time,2,"8,0",2,"4,0",3,"2,0",1,2,1994,"42620,00$",,,Yes,2023
46,No,travel_frequently,1086.12, Research & Development ,18,1,Medical,913,1,F,3,3, healthcare representative ,3,Married,,22808.5,5,No,11,"3,0",4,,0,,3,"2,0",2,,1,2,1977,"105270,00$", HeAlthcaRE rEPrEseNTaTIVE  -  Research & Development ,,Yes,2023
32,Yes,,556.26, Sales ,11,4,Other,914,4,M,4,2, sales executive ,3,,,11681.39,8,,12,"3,0",4,Part Time,0,,2,"3,0",4,,1,2,1991,"53914,11$", sALeS eXecuTIvE  -  Sales ,,Yes,2023
24,No,,247.62,,24,3,Medical,915,4,M,3,1, sales representative ,4,,"2000,00$",5200.0,0,No,13,"3,0",3,,2,"3,0",3,"3,0",2,,2,1,1999,"2000,00$2000,00$2000,00$2000,00$2000,00$2000,00$2000,00$2000,00$2000,00$2000,00$2000,00$2000,00$",,,No,2023
35,No,travel_rarely,379.79,,25,2,,916,1,M,2,2, laboratory technician ,4,Single,,7975.5,4,No,14,"3,0",4,Part Time,0,,3,"3,0",3,,0,2,1988,"36810,00$",,,No,2023
42,No,,556.26,,2,4,Life Sciences,917,3,F,3,2, healthcare representative ,4,Married,"4492,84$",11681.39,1,No,13,"3,0",2,Part Time,2,"10,0",4,"3,0",10,,2,2,1981,"53914,11$",,,Yes,2023
48,No,travel_rarely,1582.77,,1,4,,918,4,F,2,4, manager ,1,Married,,33238.2,7,No,11,"3,0",1,Full Time,1,"21,0",3,"1,0",3,,0,2,1975,"153407,07$",,,Yes,2023
44,No,travel_rarely,556.26,,1,4,,919,1,F,2,2, human resources ,3,,"4492,84$",11681.39,4,No,11,,2,Part Time,0,"10,0",1,"4,0",2,"2,0",0,2,1979,"53914,11$",,,Yes,2023
34,No,,290.04, Sales ,14,3,,920,3,F,3,1, sales representative ,3,,"2342,59$",6090.75,1,Yes,18,"3,0",4,Part Time,2,"8,0",3,"3,0",8,,0,6,1989,"28111,13$", SALeS RepREsEnTatiVe  -  Sales ,,Yes,2023
21,No,,355.64,,22,1,Technical Degree,921,3,M,3,1, sales representative ,3,,"2872,50$",7468.5,1,,11,,3,Full Time,0,,2,"3,0",3,,1,2,2002,"34470,00$",,,Yes,2023
44,No,travel_rarely,2013.25,,3,4,,922,4,M,3,5, manager ,4,,"16260,83$",42278.17,4,,12,"3,0",1,,1,"26,0",2,"4,0",2,,0,1,1979,"16260,83$16260,83$16260,83$16260,83$16260,83$16260,83$16260,83$16260,83$16260,83$16260,83$16260,83$16260,83$",,,Yes,2023
22,No,travel_rarely,290.04,,6,1,Medical,923,1,M,3,1, research scientist ,3,Married,"2342,59$",6090.75,0,,20,"4,0",4,Part Time,0,,3,"3,0",2,,2,2,2001,"28111,13$",,,Yes,2023
26,No,travel_rarely,274.34,,6,3,,924,3,F,3,1, laboratory technician ,4,,"2215,83$",5761.17,1,Yes,13,,3,,1,,2,"3,0",3,,0,2,1997,"2215,83$2215,83$2215,83$2215,83$2215,83$2215,83$2215,83$2215,83$2215,83$2215,83$2215,83$2215,83$",,,No,2023
36,No,,912.79,,9,2,Medical,925,2,M,2,2, manufacturing director ,2,,"7372,50$",19168.5,2,Yes,11,"3,0",3,Full Time,1,"13,0",2,"3,0",3,,0,2,1987,"88470,00$",,,Yes,2023
27,No,,210.99,,3,4,Medical,926,1,M,2,1, research scientist ,4,Single,,4430.83,0,,13,"3,0",4,Part Time,0,"5,0",0,"3,0",4,,1,1,1996,"20450,00$",,,Yes,2023
23,No,travel_rarely,290.04,,4,3,,927,1,M,4,1, research scientist ,1,,"2342,59$",6090.75,2,,16,"3,0",1,Part Time,1,"5,0",3,"4,0",3,,0,2,2000,"28111,13$",,,No,2023
25,No,,500.5,,8,3,Life Sciences,928,4,M,4,2, sales executive ,2,,"4042,50$",10510.5,0,No,22,"4,0",3,Part Time,1,"4,0",4,"3,0",3,,1,2,1998,"48510,00$",,,No,2023
48,No,,837.78,,14,1,,929,14,M,4,2, sales executive ,2,Married,,17593.33,3,,12,"3,0",4,Full Time,0,,3,"3,0",2,,2,2,1975,"81200,00$",,,Yes,2023
24,Yes,travel_rarely,472.23,,3,2,Life Sciences,930,1,F,3,2, sales executive ,3,Single,"3814,17$",9916.83,9,No,14,"3,0",1,Part Time,0,,3,"3,0",2,,2,0,1999,"45770,00$",,,Yes,2023
60,No,travel_rarely,557.66,,16,4,,931,1,M,3,2, sales executive ,1,Single,,11710.83,8,No,14,"3,0",4,Full Time,0,"10,0",1,"3,0",2,,2,2,1963,"54050,00$",,,No,2023
50,No,,290.04,,8,4,Marketing,932,4,M,3,1, sales representative ,2,Married,"2342,59$",6090.75,7,No,15,"3,0",4,Part Time,1,"4,0",2,"3,0",2,,2,2,1973,"28111,13$",,,Yes,2023
44,No,non-travel,382.57,,24,3,,933,1,M,1,1, laboratory technician ,3,Single,,8034.0,2,,14,"3,0",3,Full Time,0,"9,0",5,"3,0",5,,1,4,1979,"37080,00$",,,No,2023
47,No,travel_frequently,1420.71,,3,3,,934,4,F,3,4, sales executive ,3,Divorced,"11475,00$",29835.0,9,Yes,12,"3,0",4,Full Time,2,"28,0",2,"2,0",22,,11,13,1976,"137700,00$",,,Yes,2023
42,Yes,,290.04,,19,3,,935,3,M,4,1, research scientist ,3,Divorced,"2342,59$",6090.75,6,,12,"3,0",4,Part Time,0,,2,"3,0",2,,2,2,1981,"28111,13$",,,Yes,2023
43,No,travel_frequently,556.26,,15,3,Life Sciences,936,4,M,2,2, sales executive ,4,Married,"4492,84$",11681.39,3,,18,,3,Part Time,1,"7,0",5,"3,0",2,,2,2,1980,"53914,11$",,,Yes,2023
40,No,,290.04,,2,1,,937,4,F,2,1, research scientist ,4,Single,"2342,59$",6090.75,0,,20,"4,0",4,Part Time,0,"5,0",2,"2,0",4,,2,3,1983,"28111,13$",,,No,2023
29,No,,236.99, Sales ,10,3,,938,4,M,3,1, sales representative ,2,,"1914,17$",4976.83,1,No,14,"3,0",4,,2,,2,"3,0",2,,2,2,1994,"1914,17$1914,17$1914,17$1914,17$1914,17$1914,17$1914,17$1914,17$1914,17$1914,17$1914,17$1914,17$", SaLes rePrESENTaTivE  -  Sales ,,No,2023
53,No,,252.78,,6,3,,939,4,M,3,2, laboratory technician ,4,Single,"2041,67$",5308.33,2,,17,"3,0",4,Part Time,0,"19,0",4,"3,0",2,,2,2,1970,"24500,00$",,,No,2023
23,No,travel_rarely,290.04, Research & Development ,12,1,Medical,940,1,M,4,1, research scientist ,3,Single,"2342,59$",6090.75,1,,18,"3,0",4,Part Time,0,,3,"3,0",2,,0,2,2000,"28111,13$", rESEaRch sCientISt  -  Research & Development ,,No,2023
55,Yes,,1973.98,,2,3,Medical,941,4,M,3,5, manager ,1,,"15943,72$",41453.67,5,Yes,13,"3,0",4,,1,"24,0",2,"3,0",5,,1,4,1968,"15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$",,,No,2023
26,No,travel_frequently,290.04,,1,2,Life Sciences,942,1,F,1,1, laboratory technician ,4,,"2342,59$",6090.75,3,No,14,"3,0",1,Part Time,1,,2,"3,0",2,,2,0,1997,"28111,13$",,,Yes,2023
34,No,travel_rarely,290.04,,1,4,,943,2,F,4,1, research scientist ,4,Single,"2342,59$",6090.75,2,No,16,"3,0",3,,0,,2,"3,0",4,,1,3,1989,"2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$",,,No,2023
27,No,,447.98,,8,1,Marketing,944,3,M,3,2, sales executive ,4,Married,"3618,33$",9407.67,0,,19,"3,0",2,Part Time,1,"5,0",3,"3,0",4,,1,1,1996,"43420,00$",,,Yes,2023
35,No,travel_rarely,265.37,,8,4,,945,1,F,3,1, sales representative ,4,,"2143,33$",5572.67,1,No,16,"3,0",2,,1,"3,0",1,"2,0",3,,0,2,1988,"2143,33$2143,33$2143,33$2143,33$2143,33$2143,33$2143,33$2143,33$2143,33$2143,33$2143,33$2143,33$",,,Yes,2023
30,No,travel_rarely,290.04,,18,3,,946,4,M,1,1, laboratory technician ,3,Married,"2342,59$",6090.75,3,No,21,,3,Part Time,2,"7,0",2,"3,0",2,,0,2,1993,"28111,13$",,,Yes,2023
34,No,,670.63,,8,2,,947,3,F,3,2, sales executive ,1,,"5416,67$",14083.33,5,No,17,"3,0",2,,1,,1,"3,0",3,,1,2,1989,"5416,67$5416,67$5416,67$5416,67$5416,67$5416,67$5416,67$5416,67$5416,67$5416,67$5416,67$5416,67$",,,Yes,2023
52,No,travel_rarely,324.9, Research & Development ,25,4,Life Sciences,948,25,F,3,2, laboratory technician ,3,,"2624,17$",6822.83,8,,20,"4,0",2,Part Time,1,"9,0",3,"3,0",5,,1,4,1971,"31490,00$", laBORatoRy TEcHnician  -  Research & Development ,,Yes,2023
33,Yes,travel_rarely,549.3,,16,3,Marketing,949,1,F,3,2, sales executive ,1,Single,"4436,67$",11535.33,5,,15,"3,0",3,Part Time,0,,3,"3,0",3,,0,2,1990,"53240,00$",,,No,2023
35,No,travel_rarely,290.04, Research & Development ,20,4,,950,20,F,4,1, research scientist ,3,Single,,6090.75,3,No,13,"3,0",3,Part Time,0,"7,0",0,"3,0",2,,2,2,1988,"28111,13$", ReSeaRch SCIentiST  -  Research & Development ,,No,2023
28,Yes,,452.11,,2,4,,951,3,M,3,1, research scientist ,3,Single,"3651,67$",9494.33,6,No,17,"3,0",4,Full Time,0,"5,0",3,"2,0",2,,2,1,1995,"43820,00$",,,Yes,2023
36,No,travel_rarely,290.04,,13,3,Human Resources,952,3,M,3,1, human resources ,2,Married,"2342,59$",6090.75,4,,13,"3,0",2,Part Time,1,,2,"3,0",5,,0,4,1987,"28111,13$",,,Yes,2023
34,No,travel_frequently,263.4, Research & Development ,16,4,,953,3,F,2,1, research scientist ,4,Single,"2127,50$",5531.5,1,No,16,"3,0",3,Part Time,0,"6,0",3,"3,0",5,,1,3,1989,"25530,00$", RESEarch ScieNtIst  -  Research & Development ,,Yes,2023
34,No,,290.04,,3,2,,954,3,M,3,1, human resources ,4,,"2342,59$",6090.75,0,,19,"3,0",3,,1,"4,0",1,"1,0",3,,0,2,1989,"2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$",,,No,2023
44,No,travel_rarely,612.13,,4,3,,955,4,M,3,2, healthcare representative ,2,Single,"4944,17$",12854.83,9,,12,"3,0",4,Full Time,0,"10,0",2,"2,0",5,,2,3,1979,"59330,00$",,,Yes,2023
32,No,,454.28,,13,4,Life Sciences,956,2,M,3,2, sales executive ,4,Divorced,,9539.83,2,,11,"3,0",3,Part Time,1,"8,0",3,"2,0",5,,0,3,1991,"44030,00$",,,Yes,2023
53,No,,1128.11,,7,2,,957,1,F,2,3, sales executive ,4,Married,"9111,67$",23690.33,7,Yes,18,"3,0",4,Full Time,1,"35,0",3,"3,0",5,,0,4,1970,"109340,00$",,,No,2023
22,No,,556.26,,1,2,Life Sciences,958,4,M,2,2, manufacturing director ,4,,"4492,84$",11681.39,6,,22,"4,0",1,Part Time,2,"4,0",2,"1,0",2,,2,2,2001,"53914,11$",,,No,2023
44,No,travel_rarely,290.04,,8,4,Life Sciences,959,1,M,4,1, laboratory technician ,4,,"2342,59$",6090.75,2,Yes,24,"4,0",3,Part Time,1,"10,0",2,"2,0",3,,0,2,1979,"28111,13$",,,No,2023
35,Yes,travel_frequently,208.62,,25,4,Life Sciences,960,4,F,3,1, research scientist ,2,Divorced,"1685,00$",4381.0,1,,19,"3,0",1,Part Time,1,"10,0",3,"2,0",10,,7,8,1988,"20220,00$",,,Yes,2023
25,No,,439.11,,4,1,,961,3,M,2,2, sales executive ,1,,"3546,67$",9221.33,1,No,12,"3,0",1,Part Time,0,"5,0",1,"4,0",5,,0,3,1998,"42560,00$",,,No,2023
49,No,travel_rarely,369.37,,1,3,Technical Degree,962,3,F,3,1, research scientist ,1,,"2983,33$",7756.67,2,No,16,"3,0",2,,1,"7,0",2,"3,0",4,,0,2,1974,"2983,33$2983,33$2983,33$2983,33$2983,33$2983,33$2983,33$2983,33$2983,33$2983,33$2983,33$2983,33$",,,No,2023
24,No,non-travel,290.04,,19,1,Life Sciences,963,1,M,2,1, laboratory technician ,4,,"2342,59$",6090.75,0,,17,"3,0",4,Part Time,0,,2,"2,0",5,,3,4,1999,"28111,13$",,,No,2023
38,No,travel_rarely,299.1, Sales ,9,3,Marketing,964,2,M,2,1, sales representative ,2,,"2415,83$",6281.17,0,,19,"3,0",4,Full Time,1,"3,0",3,"3,0",2,,1,2,1985,"28990,00$", sALeS RePresenTAtivE  -  Sales ,,Yes,2023
29,Yes,travel_rarely,290.04,,1,3,Medical,965,2,F,2,1, sales representative ,3,,"2342,59$",6090.75,6,Yes,19,"3,0",3,Part Time,3,"5,0",3,"3,0",3,,0,2,1994,"28111,13$",,,No,2023
43,No,travel_frequently,573.86,,1,3,Life Sciences,966,4,F,3,2, healthcare representative ,4,Married,"4635,00$",12051.0,4,,13,"3,0",2,,1,"12,0",2,"2,0",5,,2,2,1980,"4635,00$4635,00$4635,00$4635,00$4635,00$4635,00$4635,00$4635,00$4635,00$4635,00$4635,00$4635,00$",,,Yes,2023
28,No,travel_rarely,556.26,,5,4,Medical,967,1,M,3,2, sales executive ,4,Single,,11681.39,1,,14,"3,0",2,Part Time,0,"4,0",3,"3,0",4,,0,2,1995,"53914,11$",,,No,2023
20,Yes,travel_rarely,290.04,,2,3,,968,3,F,2,1, sales representative ,3,Single,"2342,59$",6090.75,1,,13,"3,0",4,Part Time,0,"2,0",3,"2,0",2,,0,2,2003,"28111,13$",,,Yes,2023
47,No,,290.04,,2,4,Life Sciences,969,4,F,2,1, sales representative ,4,Single,"2342,59$",6090.75,1,Yes,18,"3,0",1,,0,"3,0",3,"2,0",3,,1,2,1976,"2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$",,,Yes,2023
22,Yes,travel_rarely,556.26,,3,1,Life Sciences,970,2,F,3,2, manufacturing director ,3,Married,"4492,84$",11681.39,0,Yes,19,"3,0",1,Part Time,1,"4,0",3,"4,0",3,,0,2,2001,"53914,11$",,,Yes,2023
28,No,,245.25,,9,3,Medical,971,3,F,3,1, research scientist ,3,Divorced,"1980,83$",5150.17,5,No,18,"3,0",2,Part Time,1,"6,0",2,"3,0",2,,2,2,1995,"23770,00$",,,Yes,2023
39,Yes,,248.03, Research & Development ,6,3,Medical,972,4,M,3,1, laboratory technician ,1,Married,,5208.67,7,,21,"4,0",4,Part Time,0,,2,"1,0",2,,2,2,1984,"24040,00$", LABORAToRy tEchNICiAn  -  Research & Development ,,Yes,2023
33,No,travel_rarely,288.79, Research & Development ,1,4,,973,3,M,2,1, research scientist ,1,Single,"2332,50$",6064.5,3,,11,"3,0",2,Part Time,0,,1,"3,0",3,,0,2,1990,"27990,00$", ResEArch sCIEnTiST  -  Research & Development ,,No,2023
36,No,travel_rarely,290.04, Research & Development ,7,4,Other,974,2,M,3,1, research scientist ,4,Single,"2342,59$",6090.75,2,,18,"3,0",3,Part Time,0,"8,0",6,"3,0",6,,0,1,1987,"28111,13$", ReSEArcH sCIeNtist  -  Research & Development ,,Yes,2023
35,No,travel_rarely,556.26,,48,3,,975,3,F,3,2, sales executive ,3,,"4492,84$",11681.39,1,,16,"3,0",2,,0,"5,0",3,"3,0",5,,1,0,1988,"4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$",,,Yes,2023
31,Yes,,290.04,,9,2,Medical,976,3,M,2,1, research scientist ,1,Single,,6090.75,0,Yes,22,"4,0",1,Part Time,0,"4,0",0,"3,0",3,,1,2,1992,"28111,13$",,,No,2023
33,No,travel_rarely,356.16,,13,1,Life Sciences,977,2,F,3,1, research scientist ,4,Single,"2876,67$",7479.33,3,,18,"3,0",1,Full Time,0,"5,0",4,"3,0",3,,0,2,1990,"34520,00$",,,No,2023
27,No,,290.02,,24,4,,978,24,F,3,1, laboratory technician ,2,Married,"2342,50$",6090.5,9,No,14,"3,0",2,Part Time,1,"4,0",2,"3,0",2,,2,2,1996,"28110,00$",,,No,2023
30,Yes,travel_rarely,290.04,,22,3,,979,1,F,3,1, research scientist ,3,Married,,6090.75,4,,11,"3,0",2,Part Time,0,,2,,5,,0,1,1993,"28111,13$",,,Yes,2023
24,No,,451.6,,17,1,Medical,980,4,F,2,2, manufacturing director ,3,Divorced,"3647,50$",9483.5,1,No,15,"3,0",2,Part Time,2,"5,0",6,"3,0",4,,3,2,1999,"43770,00$",,,No,2023
35,Yes,travel_rarely,290.04, Research & Development ,14,4,Other,981,3,M,2,1, laboratory technician ,2,Divorced,"2342,59$",6090.75,1,Yes,24,"4,0",4,Part Time,1,"5,0",2,"1,0",4,,0,2,1988,"28111,13$", LaBoRaTory techNICIAN  -  Research & Development ,,No,2023
30,Yes,,290.04,,5,3,,982,2,F,3,1, laboratory technician ,2,,"2342,59$",6090.75,0,,17,"3,0",1,Part Time,0,"4,0",3,"3,0",3,,1,2,1993,"28111,13$",,,Yes,2023
48,No,travel_rarely,437.46, Research & Development ,6,3,,983,1,M,2,2, healthcare representative ,3,,"3533,33$",9186.67,2,No,13,"3,0",4,,0,"19,0",0,"3,0",2,,2,2,1975,"3533,33$3533,33$3533,33$3533,33$3533,33$3533,33$3533,33$3533,33$3533,33$3533,33$3533,33$3533,33$", hEaLThcARE rEpresEntATiVE  -  Research & Development ,,Yes,2023
41,No,travel_rarely,556.26,,7,2,Medical,984,4,F,3,2, manufacturing director ,3,,"4492,84$",11681.39,6,,14,"3,0",2,,0,"8,0",6,"3,0",2,,2,1,1982,"4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$",,,No,2023
27,No,,436.12, Research & Development ,2,4,,985,1,F,3,2, manufacturing director ,4,,"3522,50$",9158.5,0,,18,"3,0",2,Part Time,1,,2,,3,,2,2,1996,"42270,00$", mANufActuRIng DirECTOR  -  Research & Development ,,Yes,2023
35,No,travel_rarely,404.13, Research & Development ,10,3,Other,986,2,M,3,1, laboratory technician ,4,,"3264,17$",8486.83,1,No,20,"4,0",1,Full Time,1,"3,0",4,"2,0",3,,1,2,1988,"39170,00$", laBOraTOrY TecHNIcIan  -  Research & Development ,,No,2023
26,Yes,non-travel,512.67,,29,2,Medical,987,2,M,1,2, sales executive ,1,Single,,10766.17,8,No,18,"3,0",4,Part Time,0,,6,"3,0",2,,2,2,1997,"49690,00$",,,Yes,2023
33,No,non-travel,290.04, Sales ,8,1,Life Sciences,988,2,F,2,1, sales representative ,4,,,6090.75,0,,19,"3,0",4,Part Time,0,,2,"2,0",2,,2,2,1990,"28111,13$", sALES ReprEsentatiVE  -  Sales ,,No,2023
26,Yes,,210.68,,2,3,Life Sciences,989,1,M,3,1, research scientist ,1,Married,"1701,67$",4424.33,6,,14,"3,0",2,Part Time,1,"6,0",2,"3,0",3,,1,2,1997,"20420,00$",,,Yes,2023
38,No,travel_frequently,291.06,,3,4,,990,3,M,3,1, research scientist ,3,,"2350,83$",6112.17,3,No,16,"3,0",1,,1,"8,0",2,"3,0",2,,2,2,1985,"2350,83$2350,83$2350,83$2350,83$2350,83$2350,83$2350,83$2350,83$2350,83$2350,83$2350,83$2350,83$",,,No,2023
46,No,,1973.98,,47,4,Medical,991,47,M,3,5, research director ,4,,,41453.67,9,No,17,"3,0",4,Full Time,2,"23,0",0,"3,0",2,,2,2,1977,"191324,62$",,,Yes,2023
20,Yes,,290.04,,9,3,Marketing,992,4,F,3,1, sales representative ,4,Single,"2342,59$",6090.75,1,Yes,14,"3,0",2,Part Time,0,"2,0",3,"3,0",2,,0,2,2003,"28111,13$",,,Yes,2023
30,No,,1027.31,,20,3,Other,993,20,M,3,2, manufacturing director ,1,Married,"8297,50$",21573.5,0,,15,"3,0",3,,1,"7,0",1,"2,0",6,,0,2,1993,"8297,50$8297,50$8297,50$8297,50$8297,50$8297,50$8297,50$8297,50$8297,50$8297,50$8297,50$8297,50$",,,No,2023
27,No,non-travel,290.04,,8,5,,994,1,M,1,1, laboratory technician ,3,Married,"2342,59$",6090.75,1,,19,"3,0",4,Part Time,3,"3,0",4,,3,,1,2,1996,"28111,13$",,,No,2023
55,No,,1032.49,,2,1,,995,4,M,3,3, manufacturing director ,2,Married,,21682.23,3,No,18,"3,0",2,Part Time,1,"23,0",4,"3,0",3,,1,2,1968,"100071,84$",,,Yes,2023
33,No,travel_rarely,1032.49,,5,3,Life Sciences,996,4,M,2,3, healthcare representative ,4,,"8339,32$",21682.23,4,No,15,"3,0",3,,1,,2,"3,0",3,,1,2,1990,"100071,84$",,,Yes,2023
28,No,,227.71,,15,2,Life Sciences,997,1,M,3,1, laboratory technician ,3,,"1839,17$",4781.83,1,No,16,"3,0",4,,1,"4,0",5,"2,0",4,,2,2,1995,"22070,00$",,,Yes,2023
34,No,,800.22,,3,1,Life Sciences,998,1,M,3,2, healthcare representative ,4,,"6463,33$",16804.67,0,No,17,"3,0",3,,0,,1,"2,0",6,,0,4,1989,"6463,33$6463,33$6463,33$6463,33$6463,33$6463,33$6463,33$6463,33$6463,33$6463,33$6463,33$6463,33$",,,Yes,2023
33,Yes,,290.04,,25,3,Medical,999,1,M,2,1, research scientist ,2,Single,"2342,59$",6090.75,4,Yes,20,"4,0",2,Part Time,0,"5,0",0,"3,0",2,,2,2,1990,"28111,13$",,,No,2023
33,No,,556.26,,7,3,Life Sciences,1000,4,F,3,2, sales executive ,2,Married,"4492,84$",11681.39,0,No,17,"3,0",3,Part Time,1,"4,0",3,"3,0",3,,0,2,1990,"53914,11$",,,No,2023
21,No,,213.57,,1,1,,1001,4,F,2,1, research scientist ,2,Single,,4485.0,1,Yes,11,"3,0",3,Part Time,0,"2,0",6,"4,0",2,,2,2,2002,"20700,00$",,,Yes,2023
31,No,travel_frequently,287.96,,20,3,,1002,3,M,4,1, sales representative ,4,Married,,6047.17,0,No,12,,1,,1,"3,0",4,"3,0",2,,2,2,1992,"27910,00$",,,Yes,2023
35,No,,556.26,,11,2,Marketing,1003,4,M,3,2, sales executive ,4,Divorced,"4492,84$",11681.39,1,,11,"3,0",4,,1,"5,0",3,"3,0",5,,0,2,1988,"4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$",,,Yes,2023
34,No,,556.26,,2,2,,1004,4,M,3,2, manufacturing director ,3,Single,"4492,84$",11681.39,2,No,11,"3,0",4,,0,,3,,3,,0,2,1989,"4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$",,,Yes,2023
33,Yes,,848.51,,9,4,,1005,1,F,3,2, sales executive ,1,Single,,17818.67,0,,17,"3,0",1,Full Time,0,"6,0",3,"3,0",5,,0,3,1990,"82240,00$",,,No,2023
31,Yes,,269.29, Research & Development ,15,3,Medical,1006,3,M,3,1, laboratory technician ,3,,,5655.0,1,No,12,"3,0",3,Part Time,1,,5,"2,0",2,,2,2,1992,"26100,00$", laBoRatoRy TEChNICiAN  -  Research & Development ,,Yes,2023
37,No,travel_rarely,591.29,,25,2,,1007,3,F,2,2, healthcare representative ,4,,"4775,83$",12417.17,7,No,13,"3,0",3,Full Time,2,"9,0",2,"3,0",6,,1,3,1986,"57310,00$",,,Yes,2023
27,No,travel_rarely,261.96,,6,3,,1008,4,M,2,1, research scientist ,3,Married,,5501.17,1,No,13,,3,Part Time,1,"4,0",0,"3,0",4,"2,0",2,2,1996,"25390,00$",,,Yes,2023
35,No,travel_frequently,245.14,,4,4,Other,1009,4,M,2,1, laboratory technician ,4,Married,,5148.0,1,,13,"3,0",2,Part Time,1,"2,0",2,"4,0",2,,2,2,1988,"23760,00$",,,Yes,2023
